eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,count
201707200001,2017,7,20,,0,,153,Pakistan,6,South Asia,Balochistan,Kharan,28.587362,65.420609,719
201707200022,2017,7,20,,0,,153,Pakistan,6,South Asia,Khyber Pakhtunkhwa,Sheikh Yousuf,31.861667,70.895833,719
201707210006,2017,7,21,,0,,153,Pakistan,6,South Asia,Federally Administered Tribal Areas,Rajgal,33.903684,70.551055,719
201707210018,2017,7,21,,0,,153,Pakistan,6,South Asia,Sindh,Karachi,24.891115,67.143311,719
201707220001,2017,7,22,,0,,153,Pakistan,6,South Asia,Balochistan,Killi Dawoodabad,28.888427,64.406337,719
201707230027,2017,7,23,,0,,153,Pakistan,6,South Asia,Federally Administered Tribal Areas,Speen Qabar,33.885556,71.386944,719
201707240003,2017,7,24,,0,,153,Pakistan,6,South Asia,Punjab,Lahore,31.50547,74.34288,719
201707240011,2017,7,24,,0,,153,Pakistan,6,South Asia,Balochistan,Sohbatpur,28.518663,68.542679,719
201707240012,2017,7,24,,0,,153,Pakistan,6,South Asia,Balochistan,Chattar,28.869226,68.334419,719
201707240030,2017,7,24,,0,,153,Pakistan,6,South Asia,Sindh,Karachi,24.891115,67.143311,719
201707240039,2017,7,24,2017-07-24 00:00:00,0,,153,Pakistan,6,South Asia,Balochistan,Dera Murad Jamali,28.54439,68.218002,719
201707260026,2017,7,26,,0,,153,Pakistan,6,South Asia,Khyber Pakhtunkhwa,Shabqadar,34.217285,71.561043,719
201707270032,2017,7,27,,0,,153,Pakistan,6,South Asia,Federally Administered Tribal Areas,Halimzai,34.345856,71.370506,719
201707270035,2017,7,27,,0,,153,Pakistan,6,South Asia,Khyber Pakhtunkhwa,Jawaki Banda,33.590603,71.44062,719
201707270036,2017,7,27,,0,,153,Pakistan,6,South Asia,Punjab,Shapur,32.286612,72.430253,719
201707290005,2017,7,29,,0,,153,Pakistan,6,South Asia,Balochistan,Chidgi,26.92475,63.390582,719
201707300033,2017,7,30,,0,,153,Pakistan,6,South Asia,Balochistan,Gishkor,26.944147,65.490903,719
201708010027,2017,8,1,,0,,153,Pakistan,6,South Asia,Balochistan,Kohlu,29.896093,69.250237,719
201708020007,2017,8,2,,0,,153,Pakistan,6,South Asia,Balochistan,Jhao,26.374252,65.612984,719
201708020008,2017,8,2,,0,,153,Pakistan,6,South Asia,Balochistan,Duki,30.155661,68.575951,719
201708030005,2017,8,3,,0,,153,Pakistan,6,South Asia,Balochistan,Quetta,30.200819,66.994354,719
201708040038,2017,8,4,,1,,153,Pakistan,6,South Asia,Balochistan,Nushki,29.552311,66.020508,719
201708060044,2017,8,6,,0,,153,Pakistan,6,South Asia,Federally Administered Tribal Areas,Miran Shah,33.006516,70.068253,719
201708070008,2017,8,7,,0,,153,Pakistan,6,South Asia,Punjab,Lahore,31.50547,74.34288,719
201708070022,2017,8,7,,0,,153,Pakistan,6,South Asia,Punjab,Lahore,31.578721,74.268464,719
201708080003,2017,8,8,,0,,153,Pakistan,6,South Asia,Punjab,Multan,30.196753,71.467526,719
201708080007,2017,8,8,,0,,153,Pakistan,6,South Asia,Balochistan,Halankai,26.107564,65.395723,719
201708090003,2017,8,9,,1,,153,Pakistan,6,South Asia,Khyber Pakhtunkhwa,Kazmomai,32.419382,70.61118,719
201708090019,2017,8,9,,0,,153,Pakistan,6,South Asia,Balochistan,Sangsila,29.083858,68.862762,719
201708100026,2017,8,10,,0,,153,Pakistan,6,South Asia,Punjab,Lahore,31.50547,74.34288,719
201708100027,2017,8,10,2017-08-10 00:00:00,0,,153,Pakistan,6,South Asia,Punjab,Lahore,31.50547,74.34288,719
201708110004,2017,8,11,,1,,153,Pakistan,6,South Asia,Balochistan,Turbat,25.999413,63.047451,719
201708110005,2017,8,11,,0,,153,Pakistan,6,South Asia,Balochistan,Kohlu,29.896093,69.250237,719
201708110006,2017,8,11,,0,,153,Pakistan,6,South Asia,Federally Administered Tribal Areas,Matak Charmang,34.675395,71.299449,719
201708110007,2017,8,11,,0,,153,Pakistan,6,South Asia,Sindh,Karachi,24.891115,67.143311,719
201708110013,2017,8,11,,0,,153,Pakistan,6,South Asia,Khyber Pakhtunkhwa,Kotli Imam Hussain,31.833347,70.901894,719
201708120041,2017,8,12,,0,,153,Pakistan,6,South Asia,Balochistan,Quetta,30.200819,66.994354,719
201708120042,2017,8,12,,0,,153,Pakistan,6,South Asia,Balochistan,Sibi,29.548279,67.879189,719
201708130008,2017,8,13,,0,,153,Pakistan,6,South Asia,Balochistan,Dalbandin,28.893738,64.405846,719
201708140004,2017,8,14,,0,,153,Pakistan,6,South Asia,Balochistan,Shahrag,30.195354,67.713219,719
201708140005,2017,8,14,,0,,153,Pakistan,6,South Asia,Balochistan,Naag,26.699381,64.128769,719
201708140039,2017,8,14,,0,,153,Pakistan,6,South Asia,Federally Administered Tribal Areas,Landi Kotal,34.110325,71.163803,719
201708140042,2017,8,14,,0,,153,Pakistan,6,South Asia,Balochistan,Hub,25.044537,66.874672,719
201708150023,2017,8,15,,0,,153,Pakistan,6,South Asia,Balochistan,Zangi Abad,29.536481,66.050032,719
201708150024,2017,8,15,,0,,153,Pakistan,6,South Asia,Balochistan,Chaman,30.92211,66.45153,719
201708150029,2017,8,15,2017-08-15 00:00:00,0,,153,Pakistan,6,South Asia,Balochistan,Buleda,26.307041,63.122555,719
201708150033,2017,8,15,,0,,153,Pakistan,6,South Asia,Balochistan,Dalbandin,28.893738,64.405846,719
201708150037,2017,8,15,,0,,153,Pakistan,6,South Asia,Federally Administered Tribal Areas,Landi Kotal,34.110325,71.163803,719
201708160030,2017,8,16,,0,,153,Pakistan,6,South Asia,Khyber Pakhtunkhwa,Mirakay,34.806769,71.913081,719
201708160035,2017,8,16,,0,,153,Pakistan,6,South Asia,Khyber Pakhtunkhwa,Yak Qabar,32.925689,70.706751,719
201708170022,2017,8,17,,0,,153,Pakistan,6,South Asia,Sindh,Karachi,24.891115,67.143311,719
201708170023,2017,8,17,,1,,153,Pakistan,6,South Asia,Balochistan,Kech district,26.054029,62.992707,719
201708180005,2017,8,18,,0,,153,Pakistan,6,South Asia,Balochistan,Taftan,28.947237,61.584763,719
201708180043,2017,8,18,,0,,153,Pakistan,6,South Asia,Punjab,Rawalpindi,33.594013,73.069077,719
201708190009,2017,8,19,,0,,153,Pakistan,6,South Asia,Khyber Pakhtunkhwa,Dera Ismail Khan,31.834328,70.90905,719
201708210005,2017,8,21,,0,,153,Pakistan,6,South Asia,Balochistan,Chaman,30.92211,66.45153,719
201708210017,2017,8,21,,0,,153,Pakistan,6,South Asia,Sindh,Karachi,24.891115,67.143311,719
201708220011,2017,8,22,,0,,153,Pakistan,6,South Asia,Balochistan,Goth Kanta,28.960579,68.353163,719
201708220012,2017,8,22,,0,,153,Pakistan,6,South Asia,Balochistan,Goth Mastkundi,28.861489,68.349649,719
201708220017,2017,8,22,,0,,153,Pakistan,6,South Asia,Khyber Pakhtunkhwa,Peshawar,34.006004,71.53743,719
201708220018,2017,8,22,,0,,153,Pakistan,6,South Asia,Balochistan,Gichak,26.957026,64.85157,719
201708230003,2017,8,23,,0,,153,Pakistan,6,South Asia,Balochistan,Dasht-i-Seyahloo,26.002445,63.037835,719
201708230005,2017,8,23,,1,,153,Pakistan,6,South Asia,Balochistan,Wadh,27.342552,66.36792,719
201708240001,2017,8,24,,0,,153,Pakistan,6,South Asia,Balochistan,Dera Bugti,29.034412,69.158661,719
201708240044,2017,8,24,,0,,153,Pakistan,6,South Asia,Balochistan,Kuchlak,30.354935,66.944313,719
201708250030,2017,8,24,,0,,153,Pakistan,6,South Asia,Federally Administered Tribal Areas,Ajdari,34.595275,71.461117,719
201708250031,2017,8,24,,0,,153,Pakistan,6,South Asia,Federally Administered Tribal Areas,Ajdari,34.595278,71.461111,719
201708250037,2017,8,25,,0,,153,Pakistan,6,South Asia,Balochistan,Sakhiwah,28.612746,68.096287,719
201708250064,2017,8,25,,0,,153,Pakistan,6,South Asia,Balochistan,Kachi district,29.229304,67.666223,719
201708260013,2017,8,26,,0,,153,Pakistan,6,South Asia,Khyber Pakhtunkhwa,Peshawar,34.006004,71.53743,719
201708260036,2017,8,26,,0,,153,Pakistan,6,South Asia,Sindh,Karachi,24.891115,67.143311,719
201708270011,2017,8,27,,0,,153,Pakistan,6,South Asia,Federally Administered Tribal Areas,Angoor Ada,32.515774,69.289474,719
201708270016,2017,8,27,,0,,153,Pakistan,6,South Asia,Punjab,Kingra,32.41084,74.852512,719
201708280013,2017,8,28,,0,,153,Pakistan,6,South Asia,Balochistan,Gichak,26.957026,64.85157,719
201708280015,2017,8,28,,0,,153,Pakistan,6,South Asia,Balochistan,Gokurt,29.559907,67.475796,719
201708280016,2017,8,28,,0,,153,Pakistan,6,South Asia,Balochistan,Gokurt,29.559465,67.475424,719
201708280017,2017,8,28,,0,,153,Pakistan,6,South Asia,Balochistan,Khuzdar,27.809921,66.620956,719
201708280028,2017,8,28,,0,,153,Pakistan,6,South Asia,Sindh,Karachi,24.891115,67.143311,719
201708290003,2017,8,29,,0,,153,Pakistan,6,South Asia,Balochistan,Pir Koh,29.143866,69.099785,719
201708310019,2017,8,31,,0,,153,Pakistan,6,South Asia,Balochistan,Mastung,29.803965,66.85099,719
201708310020,2017,8,31,,0,,153,Pakistan,6,South Asia,Balochistan,Dera Bugti,29.034412,69.158661,719
201708310021,2017,8,31,,0,,153,Pakistan,6,South Asia,Federally Administered Tribal Areas,Lowi Shamlan,34.021103,71.287421,719
201709010008,2017,9,1,,0,,153,Pakistan,6,South Asia,Federally Administered Tribal Areas,Shati Mena,34.602163,71.516652,719
201709010030,2017,9,1,,0,,153,Pakistan,6,South Asia,Punjab,Adda Khad Buzdar,30.755278,70.371667,719
201709020007,2017,9,2,,0,,153,Pakistan,6,South Asia,Sindh,Karachi,24.891115,67.143311,719
201709030005,2017,9,3,,1,,153,Pakistan,6,South Asia,Federally Administered Tribal Areas,Yakha Cheena,34.175734,71.150182,719
201709040005,2017,9,4,,0,,153,Pakistan,6,South Asia,Balochistan,Shangar,27.299814,64.458541,719
201709040022,2017,9,5,,0,,153,Pakistan,6,South Asia,Balochistan,Gwadar,25.217639,62.311248,719
201709040032,2017,9,4,,0,,153,Pakistan,6,South Asia,Punjab,Lahore,31.50547,74.34288,719
201709050030,2017,9,5,,0,,153,Pakistan,6,South Asia,Khyber Pakhtunkhwa,Jani Khel,32.800575,70.49556,719
201709060015,2017,9,6,,0,,153,Pakistan,6,South Asia,Balochistan,Nasao,29.295556,69.006389,719
201709060016,2017,9,6,,0,,153,Pakistan,6,South Asia,Balochistan,Parod,28.903333,66.150278,719
201709080012,2017,9,8,,1,,153,Pakistan,6,South Asia,Balochistan,Quetta,30.200819,66.994354,719
201709080023,2017,9,8,,0,,153,Pakistan,6,South Asia,Federally Administered Tribal Areas,Jabba,33.976596,71.314839,719
201709090004,2017,9,9,,0,,153,Pakistan,6,South Asia,Federally Administered Tribal Areas,Bibizai Ragzai,32.592222,69.881389,719
201709090012,2017,9,9,,0,,153,Pakistan,6,South Asia,Federally Administered Tribal Areas,Khadizai,33.644664,70.815395,719
201709100005,2017,9,10,,0,,153,Pakistan,6,South Asia,Balochistan,Kuchlak,30.354935,66.944313,719
201709100009,2017,9,10,,0,,153,Pakistan,6,South Asia,Balochistan,Tump,26.102882,62.368946,719
201709100010,2017,9,10,,0,,153,Pakistan,6,South Asia,Balochistan,Panjgur,26.972136,64.114571,719
201709100014,2017,9,10,,0,,153,Pakistan,6,South Asia,Federally Administered Tribal Areas,Landi Kotal,34.110325,71.163803,719
201709110009,2017,9,11,,0,,153,Pakistan,6,South Asia,Federally Administered Tribal Areas,Koda Khel,34.438434,71.129998,719
201709110015,2017,9,11,,0,,153,Pakistan,6,South Asia,Balochistan,Quetta,30.200819,66.994354,719
201709110030,2017,9,11,,0,,153,Pakistan,6,South Asia,Sindh,Karachi,24.891115,67.143311,719
201709120010,2017,9,12,,0,,153,Pakistan,6,South Asia,Balochistan,Kahan,29.295556,69.006389,719
201709130004,2017,9,12,,0,,153,Pakistan,6,South Asia,Federally Administered Tribal Areas,Dapra Khel,32.987896,70.056976,719
201709150006,2017,9,15,,0,,153,Pakistan,6,South Asia,Federally Administered Tribal Areas,Torkham,34.120224,71.101242,719
201709150007,2017,9,15,,0,,153,Pakistan,6,South Asia,Balochistan,Pir Koh,29.143866,69.099785,719
201709160034,2017,9,16,,0,,153,Pakistan,6,South Asia,Balochistan,Quetta,30.200819,66.994354,719
201709170009,2017,9,17,,0,,153,Pakistan,6,South Asia,Federally Administered Tribal Areas,Tangai,34.741676,71.725639,719
201709190006,2017,9,19,,0,,153,Pakistan,6,South Asia,Balochistan,Chaman,30.954647,66.438403,719
201709190009,2017,9,19,,0,,153,Pakistan,6,South Asia,Federally Administered Tribal Areas,Taray,33.502515,70.570263,719
201709190033,2017,9,19,,0,,153,Pakistan,6,South Asia,Punjab,Lahore,31.50547,74.34288,719
201709200007,2017,9,20,,0,,153,Pakistan,6,South Asia,Balochistan,Nasao,29.295556,69.006389,719
201709200020,2017,9,20,,0,,153,Pakistan,6,South Asia,Balochistan,Rodbun,26.107573,62.502865,719
201709210008,2017,9,21,,0,,153,Pakistan,6,South Asia,Federally Administered Tribal Areas,Matha Khel,34.091236,71.145391,719
201709210024,2017,9,21,,0,,153,Pakistan,6,South Asia,Khyber Pakhtunkhwa,Peshawar,34.006004,71.53743,719
201709240006,2017,9,23,,0,,153,Pakistan,6,South Asia,Federally Administered Tribal Areas,Rajgal,33.903474,70.645647,719
201709240029,2017,9,24,,0,,153,Pakistan,6,South Asia,Islamabad Capital Territory,Islamabad,33.671638,73.056068,719
201709250020,2017,9,25,,0,,153,Pakistan,6,South Asia,Khyber Pakhtunkhwa,Karak,33.110479,71.091375,719
201709260002,2017,9,26,,0,,153,Pakistan,6,South Asia,Balochistan,Surenje,30.255418,67.101473,719
201709270003,2017,9,27,,0,,153,Pakistan,6,South Asia,Balochistan,Parom,26.626959,63.353138,719
201709270027,2017,9,27,,0,,153,Pakistan,6,South Asia,Federally Administered Tribal Areas,Borki,33.859184,69.946548,719
201709290021,2017,9,29,,0,,153,Pakistan,6,South Asia,Khyber Pakhtunkhwa,Peshawar,34.006004,71.53743,719
201710020008,2017,10,2,,0,,153,Pakistan,6,South Asia,Khyber Pakhtunkhwa,Gatt,34.985232,72.259441,719
201710030036,2017,10,3,,0,,153,Pakistan,6,South Asia,Federally Administered Tribal Areas,Sandana,33.919846,70.893856,719
201710030048,2017,10,3,,0,,153,Pakistan,6,South Asia,Balochistan,Panjgur,26.972136,64.114571,719
201710040038,2017,10,4,,0,,153,Pakistan,6,South Asia,Khyber Pakhtunkhwa,Khadang,34.837033,72.491453,719
201710040049,2017,10,4,,0,,153,Pakistan,6,South Asia,Sindh,Karachi,24.891115,67.143311,719
201710040056,2017,10,4,,0,,153,Pakistan,6,South Asia,Balochistan,Minaz,26.2969,63.08012,719
201710050001,2017,10,5,,0,,153,Pakistan,6,South Asia,Balochistan,Fatehpur Sharif,28.571019,67.497086,719
201710070001,2017,10,7,,0,,153,Pakistan,6,South Asia,Balochistan,Tadri,29.596003,68.800699,719
201710070030,2017,10,7,,0,,153,Pakistan,6,South Asia,Khyber Pakhtunkhwa,Bannu,32.987347,70.602524,719
201710080008,2017,10,7,,0,,153,Pakistan,6,South Asia,Balochistan,Quetta,30.200819,66.994354,719
201710090001,2017,10,9,,0,,153,Pakistan,6,South Asia,Federally Administered Tribal Areas,Asadkhel,32.835361,70.063707,719
201710090002,2017,10,9,,0,,153,Pakistan,6,South Asia,Balochistan,Quetta,30.200819,66.994354,719
201710090031,2017,10,9,,0,,153,Pakistan,6,South Asia,Khyber Pakhtunkhwa,Hayatabad,33.976307,71.437157,719
201710090037,2017,10,9,,0,,153,Pakistan,6,South Asia,Gilgit-Baltistan,Darail,35.42167,74.668303,719
201710090043,2017,10,9,,0,,153,Pakistan,6,South Asia,Balochistan,Hub,25.044537,66.874672,719
201710100014,2017,10,10,,0,,153,Pakistan,6,South Asia,Khyber Pakhtunkhwa,Barwal,35.095102,71.763205,719
201710100033,2017,10,10,,0,,153,Pakistan,6,South Asia,Federally Administered Tribal Areas,Mir Ali,32.953396,70.261661,719
201710100043,2017,10,10,,0,,153,Pakistan,6,South Asia,Federally Administered Tribal Areas,Zakar Khel,32.854513,70.219996,719
201710110013,2017,10,11,,0,,153,Pakistan,6,South Asia,Balochistan,Kalanch,25.456843,62.727237,719
201710110014,2017,10,11,,0,,153,Pakistan,6,South Asia,Khyber Pakhtunkhwa,Bannu,32.987347,70.602524,719
201710120047,2017,10,12,,0,,153,Pakistan,6,South Asia,Federally Administered Tribal Areas,Landi Kotal,34.110325,71.163803,719
201710130012,2017,10,13,,0,,153,Pakistan,6,South Asia,Balochistan,Quetta,30.200819,66.994354,719
201710130017,2017,10,13,,0,,153,Pakistan,6,South Asia,Balochistan,Isplinji,29.608364,67.051613,719
201710130018,2017,10,13,,0,,153,Pakistan,6,South Asia,Balochistan,Mastung district,29.683817,66.883515,719
201710140010,2017,10,14,,0,,153,Pakistan,6,South Asia,Balochistan,Wadh,27.342552,66.36792,719
201710140011,2017,10,14,,0,,153,Pakistan,6,South Asia,Balochistan,Dera Bugti district,29.036255,69.191975,719
201710140025,2017,10,14,,1,,153,Pakistan,6,South Asia,Khyber Pakhtunkhwa,Mingora,34.761429,72.360248,719
201710150001,2017,10,15,,0,,153,Pakistan,6,South Asia,Federally Administered Tribal Areas,Kharlachi,33.831888,69.960989,719
201710150011,2017,10,15,,0,,153,Pakistan,6,South Asia,Federally Administered Tribal Areas,Kharlachi,33.831888,69.960989,719
201710150023,2017,10,15,,1,,153,Pakistan,6,South Asia,Khyber Pakhtunkhwa,Shabqadar,34.217285,71.561043,719
201710150024,2017,10,15,,1,,153,Pakistan,6,South Asia,Khyber Pakhtunkhwa,Unknown,33.869191,72.02905,719
201710170004,2017,10,17,,0,,153,Pakistan,6,South Asia,Balochistan,Sibi district,29.625236,67.864262,719
201710180011,2017,10,18,,0,,153,Pakistan,6,South Asia,Balochistan,Sariab,30.048567,66.924771,719
201710180012,2017,10,18,,0,,153,Pakistan,6,South Asia,Balochistan,Quetta,30.200819,66.994354,719
201710180013,2017,10,18,,0,,153,Pakistan,6,South Asia,Federally Administered Tribal Areas,Mir Ali,32.961378,70.454954,719
201710190019,2017,10,19,,0,,153,Pakistan,6,South Asia,Balochistan,Mastung,29.803965,66.85099,719
201710190020,2017,10,19,,0,,153,Pakistan,6,South Asia,Balochistan,Gwadar,25.1458,62.326557,719
201710200018,2017,10,21,,0,,153,Pakistan,6,South Asia,Balochistan,Minaz,26.2969,63.08012,719
201710210015,2017,10,21,,0,,153,Pakistan,6,South Asia,Balochistan,Sibi,29.548279,67.879189,719
201710210024,2017,10,21,,0,,153,Pakistan,6,South Asia,Khyber Pakhtunkhwa,Dera Ismail Khan,31.8264,70.879038,719
201710220005,2017,10,22,,0,,153,Pakistan,6,South Asia,Balochistan,Mawand,29.65118,68.691391,719
201710220027,2017,10,22,,0,,153,Pakistan,6,South Asia,Khyber Pakhtunkhwa,Chakdara,34.650403,72.032986,719
201710230014,2017,10,23,,0,,153,Pakistan,6,South Asia,Balochistan,Hazar Ganji,30.098261,66.944481,719
201710230026,2017,10,23,,0,,153,Pakistan,6,South Asia,Federally Administered Tribal Areas,Sheikh Baba Gulloono,34.56045,71.253463,719
201710240035,2017,10,24,,0,,153,Pakistan,6,South Asia,Khyber Pakhtunkhwa,Peshawar,34.006004,71.53743,719
201710250011,2017,10,25,,0,,153,Pakistan,6,South Asia,Balochistan,Hub,25.044537,66.874672,719
201710260013,2017,10,26,,0,,153,Pakistan,6,South Asia,Balochistan,Turbat,25.999413,63.047451,719
201710260014,2017,10,26,,0,,153,Pakistan,6,South Asia,Balochistan,Awaran district,26.098269,65.475736,719
201710270006,2017,10,27,,0,,153,Pakistan,6,South Asia,Islamabad Capital Territory,Islamabad,33.671638,73.056068,719
201710270007,2017,10,27,,0,,153,Pakistan,6,South Asia,Balochistan,Shahrag,30.195354,67.713219,719
201710270008,2017,10,27,,0,,153,Pakistan,6,South Asia,Balochistan,Hirak,29.929075,67.225203,719
201710270011,2017,10,27,,0,,153,Pakistan,6,South Asia,Balochistan,Goth Gola Wah,28.869124,68.33438,719
201710270012,2017,10,27,,0,,153,Pakistan,6,South Asia,Balochistan,Goth Hadi,28.869124,68.33438,719
201710270034,2017,10,27,,0,,153,Pakistan,6,South Asia,Federally Administered Tribal Areas,Karkanro,34.449183,71.61136,719
201710280029,2017,10,28,,0,,153,Pakistan,6,South Asia,Khyber Pakhtunkhwa,Peshawar,34.006004,71.53743,719
201710280033,2017,10,28,,0,,153,Pakistan,6,South Asia,Khyber Pakhtunkhwa,Peshawar,34.006004,71.53743,719
201710280044,2017,10,28,,0,,153,Pakistan,6,South Asia,Punjab,Hamuwala,29.356111,70.471667,719
201710290007,2017,10,29,,0,,153,Pakistan,6,South Asia,Federally Administered Tribal Areas,Zakha Khel,34.069945,71.193181,719
201710290014,2017,10,29,,0,,153,Pakistan,6,South Asia,Federally Administered Tribal Areas,Makin,32.622868,69.839325,719
201710290017,2017,10,29,,0,,153,Pakistan,6,South Asia,Khyber Pakhtunkhwa,Daudzai,34.103203,71.612525,719
201710290024,2017,10,29,,0,,153,Pakistan,6,South Asia,Khyber Pakhtunkhwa,Gulbahar,34.094713,71.609809,719
201710300016,2017,10,30,,0,,153,Pakistan,6,South Asia,Federally Administered Tribal Areas,Sarokai,32.222316,69.295819,719
201710300029,2017,10,30,,0,,153,Pakistan,6,South Asia,Balochistan,Unknown,28.490733,65.095779,719
201710310020,2017,10,31,,0,,153,Pakistan,6,South Asia,Federally Administered Tribal Areas,Khar,34.733517,71.519661,719
201711020020,2017,11,2,,0,,153,Pakistan,6,South Asia,Federally Administered Tribal Areas,Parachinar,33.897995,70.107536,719
201711030012,2017,11,3,,0,,153,Pakistan,6,South Asia,Balochistan,Hub,25.044537,66.874672,719
201711030019,2017,11,3,,0,,153,Pakistan,6,South Asia,Federally Administered Tribal Areas,Nagar Kosa,34.11082,71.160333,719
201711040031,2017,11,4,,0,,153,Pakistan,6,South Asia,Federally Administered Tribal Areas,Tiyazara,32.394956,69.753567,719
201711050016,2017,11,5,,0,,153,Pakistan,6,South Asia,Balochistan,Dalbandin,28.893738,64.405846,719
201711060018,2017,11,6,,0,,153,Pakistan,6,South Asia,Khyber Pakhtunkhwa,Takht Bhai,34.285351,71.932114,719
201711060021,2017,11,6,,0,,153,Pakistan,6,South Asia,Balochistan,Kalat,29.047852,66.593323,719
